time,reward,total_reward,progress,success,collision,min_distance,ego_x,ego_y,decision,selected_pair,switch_count,best_gap,y_high,u_high,z_low,u_t,cf,cr
0.7000000000000001,-0.3,-4.199999999999999,0.0,0.0,0.0,4.01424672634815,34.16209945250586,2.0,WAIT,None,0,8.0,-0.07151297539064563,0.005484749492452576,0.0022876792454961004,0.0,0.381715254988323,0.47693752156395425
0.7500000000000001,-0.3,-4.499999999999999,0.0,0.0,0.0,4.0064434287129576,35.02286799548008,2.0,WAIT,None,0,8.0,-0.06627309850235527,0.005259518868215888,0.0020589113209464904,0.0,0.3836652215351054,0.4542831250652026
0.8000000000000002,-0.3,-4.799999999999999,0.0,0.0,0.0,4.001608264842848,35.88655968415687,2.0,WAIT,None,0,8.0,-0.06046473891467379,0.005032695644953594,0.0018530201888518412,0.0,0.38634497178781035,0.4328090691450542
0.8500000000000002,-0.3,-5.099999999999999,0.0,0.0,0.0,4.000001038387328,36.75288220396599,2.0,WAIT,None,0,8.0,-0.05417974259036224,0.004806114160585902,0.001667718169966657,0.0,0.3896961958698769,0.4124387081904689
0.9000000000000002,-0.3,-5.399999999999999,0.0,0.0,0.0,4.001847056784923,37.621572471794195,2.0,WAIT,None,0,8.0,-0.047497724523089584,0.004581961537447527,0.0015009463529699913,0.0,0.39365931586682507,0.3930924212207139
0.9500000000000003,-0.3,-5.699999999999998,0.0,0.0,0.0,4.0073376089399,38.49239371283958,2.0,WAIT,None,0,8.0,-0.04048768936909738,0.004362405412681172,0.0013508517176729921,0.0,0.3981745099724368,0.3746919195903683
1.0000000000000002,-0.3,-5.999999999999998,0.0,0.0,0.0,4.016630675501975,39.36513282978042,2.0,WAIT,None,0,8.0,-0.033209540699648474,0.004149323210533476,0.001215766545905693,0.0,0.4031823371932989,0.3571629259254859
1.0500000000000003,-0.3,-6.299999999999998,0.0,0.0,0.0,4.029851887588733,40.23959803502718,2.0,WAIT,None,0,8.0,-0.025715451457944814,0.003944137599715266,0.0010941898913151237,0.0,0.4086241022211099,0.3404367162916538
1.1000000000000003,-0.3,-6.599999999999998,0.0,0.0,0.0,4.047095742088991,41.11561671974926,2.0,WAIT,None,0,8.0,-0.018051084830361636,0.003747750642857241,0.0009847709021836113,0.0,0.4144420565954874,0.32445088092785923
1.1500000000000004,-0.3,-6.899999999999998,0.0,0.0,0.0,4.068427071439205,41.99303353599914,2.0,WAIT,None,0,8.0,-0.010256664861659104,0.003560562184166675,0.0008862938119652502,0.0,0.4205795015402826,0.3091495579060662
